chain	start	end	A	B	tags
chr11:b	50800000	50900000	1	0	A
chr11:b	50900000	51000000	1	0	A
chr11:b	51000000	51100000	1	0	A
chr11:b	51100000	51200000	1	0	A
chr11:b	51200000	51300000	1	0	A
chr11:b	51300000	51400000	1	0	A
chr11:b	51400000	51500000	1	0	A
chr11:b	51500000	51600000	1	0	A
chr11:b	51600000	51700000	1	0	A
chr11:b	51700000	51800000	1	0	A
chr11:b	51800000	51900000	1	0	A
chr11:b	51900000	52000000	1	0	A
chr11:b	52000000	52100000	1	0	A
chr11:b	52100000	52200000	1	0	A
chr11:b	52200000	52300000	1	0	A
chr11:b	52300000	52400000	1	0	A
chr11:b	52400000	52500000	1	0	A
chr11:b	52500000	52600000	1	0	A
chr11:b	52600000	52700000	1	0	A
chr11:b	52700000	52800000	1	0	A
chr11:b	52800000	52900000	1	0	A
chr11:b	52900000	53000000	1	0	A
chr11:b	53000000	53100000	1	0	A
chr11:b	53100000	53200000	1	0	A
chr11:b	53200000	53300000	1	0	A
chr11:b	53300000	53400000	1	0	A
chr11:b	53400000	53500000	1	0	A
chr11:b	53500000	53600000	1	0	A
chr11:b	53600000	53700000	1	0	A
chr11:b	53700000	53800000	1	0	A
chr11:b	53800000	53900000	1	0	A
chr11:b	53900000	54000000	1	0	A
chr11:b	54000000	54100000	1	0	A
chr11:b	54100000	54200000	1	0	A
chr11:b	54200000	54300000	1	0	A
chr11:b	54300000	54400000	1	0	A
chr11:b	54400000	54500000	1	0	A
chr11:b	54500000	54600000	1	0	A
chr11:b	54600000	54700000	1	0	A
chr11:b	54700000	54800000	1	0	A
chr11:b	54800000	54900000	1	0	A
chr11:b	54900000	55000000	1	0	A
chr11:b	55000000	55100000	1	0	A
chr11:b	55100000	55200000	1	0	A
chr11:b	55200000	55300000	1	0	A
chr11:b	55300000	55400000	1	0	A
chr11:b	55400000	55500000	1	0	A
chr11:b	55500000	55600000	1	0	A
chr11:b	55600000	55700000	1	0	A
chr11:b	55700000	55800000	0	1	B
chr11:b	55800000	55900000	0	1	B
chr11:b	55900000	56000000	0	1	B
chr11:b	56000000	56100000	0	1	B
chr11:b	56100000	56200000	0	1	B
chr11:b	56200000	56300000	0	1	B
chr11:b	56300000	56400000	0	1	B
chr11:b	56400000	56500000	0	1	B
chr11:b	56500000	56600000	0	1	B
chr11:b	56600000	56700000	0	1	B
chr11:b	56700000	56800000	0	1	B
chr11:b	56800000	56900000	0	1	B
chr11:b	56900000	57000000	0	1	B
chr11:b	57000000	57100000	0	1	B
chr11:b	57100000	57200000	0	1	B
chr11:b	57200000	57300000	1	0	A
chr11:b	57300000	57400000	1	0	A
chr11:b	57400000	57500000	1	0	A
chr11:b	57500000	57600000	1	0	A
chr11:b	57600000	57700000	1	0	A
chr11:b	57700000	57800000	1	0	A
chr11:b	57800000	57900000	1	0	A
chr11:b	57900000	58000000	1	0	A
chr11:b	58000000	58100000	1	0	A
chr11:b	58100000	58200000	1	0	A
chr11:b	58200000	58300000	1	0	A
chr11:b	58300000	58400000	1	0	A
chr11:b	58400000	58500000	1	0	A
chr11:b	58500000	58600000	1	0	A
chr11:b	58600000	58700000	1	0	A
chr11:b	58700000	58800000	1	0	A
chr11:b	58800000	58900000	1	0	A
chr11:b	58900000	59000000	1	0	A
chr11:b	59000000	59100000	1	0	A
chr11:b	59100000	59200000	1	0	A
chr11:b	59200000	59300000	1	0	A
chr11:b	59300000	59400000	1	0	A
chr11:b	59400000	59500000	1	0	A
chr11:b	59500000	59600000	1	0	A
chr11:b	59600000	59700000	1	0	A
chr11:b	59700000	59800000	1	0	A
chr11:b	59800000	59900000	1	0	A
chr11:b	59900000	60000000	1	0	A
chr11:b	60000000	60100000	1	0	A
chr11:b	60100000	60200000	1	0	A
chr11:b	60200000	60300000	1	0	A
chr11:b	60300000	60400000	1	0	A
chr11:b	60400000	60500000	1	0	A
chr11:b	60500000	60600000	1	0	A
chr11:b	60600000	60700000	1	0	A
chr11:b	60700000	60800000	1	0	A
chr11:b	60800000	60900000	1	0	A
chr11:b	60900000	61000000	1	0	A
chr11:b	61000000	61100000	1	0	A
chr11:b	61100000	61200000	1	0	A
chr11:b	61200000	61300000	1	0	A
chr11:b	61300000	61400000	1	0	A
chr11:b	61400000	61500000	1	0	A
chr11:b	61500000	61600000	1	0	A
chr11:b	61600000	61700000	1	0	A
chr11:b	61700000	61800000	1	0	A
chr11:b	61800000	61900000	1	0	A
chr11:b	61900000	62000000	1	0	A
chr11:b	62000000	62100000	1	0	A
chr11:b	62100000	62200000	1	0	A
chr11:b	62200000	62300000	1	0	A
chr11:b	62300000	62400000	1	0	A
chr11:b	62400000	62500000	1	0	A
chr11:b	62500000	62600000	1	0	A
chr11:b	62600000	62700000	1	0	A
chr11:b	62700000	62800000	1	0	A
chr11:b	62800000	62900000	1	0	A
chr11:b	62900000	63000000	1	0	A
chr11:b	63000000	63100000	1	0	A
chr11:b	63100000	63200000	1	0	A
chr11:b	63200000	63300000	1	0	A
chr11:b	63300000	63400000	1	0	A
chr11:b	63400000	63500000	0	1	B
chr11:b	63500000	63600000	0	1	B
chr11:b	63600000	63700000	1	0	A
chr11:b	63700000	63800000	1	0	A
chr11:b	63800000	63900000	1	0	A
chr11:b	63900000	64000000	1	0	A
chr11:b	64000000	64100000	1	0	A
chr11:b	64100000	64200000	1	0	A
chr11:b	64200000	64300000	1	0	A
chr11:b	64300000	64400000	1	0	A
chr11:b	64400000	64500000	1	0	A
chr11:b	64500000	64600000	1	0	A
chr11:b	64600000	64700000	1	0	A
chr11:b	64700000	64800000	1	0	A
chr11:b	64800000	64900000	1	0	A
chr11:b	64900000	65000000	1	0	A
chr11:b	65000000	65100000	1	0	A
chr11:b	65100000	65200000	1	0	A
chr11:b	65200000	65300000	0	1	B
chr11:b	65300000	65400000	0	1	B
chr11:b	65400000	65500000	1	0	A
chr11:b	65500000	65600000	1	0	A
chr11:b	65600000	65700000	1	0	A
chr11:b	65700000	65800000	1	0	A
chr11:b	65800000	65900000	1	0	A
chr11:b	65900000	66000000	1	0	A
chr11:b	66000000	66100000	1	0	A
chr11:b	66100000	66200000	1	0	A
chr11:b	66200000	66300000	0	1	B
chr11:b	66300000	66400000	0	1	B
chr11:b	66400000	66500000	0	1	B
chr11:b	66500000	66600000	0	1	B
chr11:b	66600000	66700000	0	1	B
chr11:b	66700000	66800000	1	0	A
chr11:b	66800000	66900000	1	0	A
chr11:b	66900000	67000000	1	0	A
chr11:b	67000000	67100000	1	0	A
chr11:b	67100000	67200000	1	0	A
chr11:b	67200000	67300000	1	0	A
chr11:b	67300000	67400000	1	0	A
chr11:b	67400000	67500000	1	0	A
chr11:b	67500000	67600000	1	0	A
chr11:b	67600000	67700000	1	0	A
chr11:b	67700000	67800000	1	0	A
chr11:b	67800000	67900000	1	0	A
chr11:b	67900000	68000000	1	0	A
chr11:b	68000000	68100000	1	0	A
chr11:b	68100000	68200000	1	0	A
chr11:b	68200000	68300000	1	0	A
chr11:b	68300000	68400000	1	0	A
chr11:b	68400000	68500000	1	0	A
chr11:b	68500000	68600000	1	0	A
chr11:b	68600000	68700000	1	0	A
chr11:b	68700000	68800000	1	0	A
chr11:b	68800000	68900000	1	0	A
chr11:b	68900000	69000000	1	0	A
chr11:b	69000000	69100000	1	0	A
chr11:b	69100000	69200000	1	0	A
chr11:b	69200000	69300000	1	0	A
chr11:b	69300000	69400000	1	0	A
chr11:b	69400000	69500000	1	0	A
chr11:b	69500000	69600000	1	0	A
chr11:b	69600000	69700000	1	0	A
chr11:b	69700000	69800000	1	0	A
chr11:b	69800000	69900000	1	0	A
chr11:b	69900000	70000000	1	0	A
chr11:b	70000000	70100000	1	0	A
chr11:b	70100000	70200000	1	0	A
chr11:b	70200000	70300000	1	0	A
chr11:b	70300000	70400000	1	0	A
chr11:b	70400000	70500000	1	0	A
chr11:b	70500000	70600000	1	0	A
chr11:b	70600000	70700000	1	0	A
chr11:b	70700000	70800000	1	0	A
chr11:b	70800000	70900000	1	0	A
chr11:b	70900000	71000000	1	0	A
chr11:b	71000000	71100000	1	0	A
chr11:b	71100000	71200000	1	0	A
chr11:b	71200000	71300000	1	0	A
chr11:b	71300000	71400000	1	0	A
chr11:b	71400000	71500000	1	0	A
chr11:b	71500000	71600000	1	0	A
chr11:b	71600000	71700000	1	0	A
chr11:b	71700000	71800000	1	0	A
chr11:b	71800000	71900000	1	0	A
chr11:b	71900000	72000000	1	0	A
chr11:b	72000000	72100000	1	0	A
chr11:b	72100000	72200000	1	0	A
chr11:b	72200000	72300000	1	0	A
chr11:b	72300000	72400000	1	0	A
chr11:b	72400000	72500000	1	0	A
chr11:b	72500000	72600000	1	0	A
chr11:b	72600000	72700000	1	0	A
chr11:b	72700000	72800000	1	0	A
chr11:b	72800000	72900000	1	0	A
chr11:b	72900000	73000000	1	0	A
chr11:b	73000000	73100000	1	0	A
chr11:b	73100000	73200000	1	0	A
chr11:b	73200000	73300000	1	0	A
chr11:b	73300000	73400000	1	0	A
chr11:b	73400000	73500000	1	0	A
chr11:b	73500000	73600000	0	1	B
chr11:b	73600000	73700000	0	1	B
chr11:b	73700000	73800000	0	1	B
chr11:b	73800000	73900000	0	1	B
chr11:b	73900000	74000000	0	1	B
chr11:b	74000000	74100000	0	1	B
chr11:b	74100000	74200000	0	1	B
chr11:b	74200000	74300000	1	0	A
chr11:b	74300000	74400000	1	0	A
chr11:b	74400000	74500000	1	0	A
chr11:b	74500000	74600000	1	0	A
chr11:b	74600000	74700000	1	0	A
chr11:b	74700000	74800000	1	0	A
chr11:b	74800000	74900000	1	0	A
chr11:b	74900000	75000000	1	0	A
chr11:b	75000000	75100000	1	0	A
chr11:b	75100000	75200000	1	0	A
chr11:b	75200000	75300000	1	0	A
chr11:b	75300000	75400000	1	0	A
chr11:b	75400000	75500000	1	0	A
chr11:b	75500000	75600000	1	0	A
chr11:b	75600000	75700000	1	0	A
chr11:b	75700000	75800000	1	0	A
chr11:b	75800000	75900000	1	0	A
chr11:b	75900000	76000000	1	0	A
chr11:b	76000000	76100000	1	0	A
chr11:b	76100000	76200000	1	0	A
chr11:b	76200000	76300000	1	0	A
chr11:b	76300000	76400000	1	0	A
chr11:b	76400000	76500000	1	0	A
chr11:b	76500000	76600000	1	0	A
chr11:b	76600000	76700000	1	0	A
chr11:b	76700000	76800000	1	0	A
chr11:b	76800000	76900000	1	0	A
chr11:b	76900000	77000000	1	0	A
chr11:b	77000000	77100000	1	0	A
chr11:b	77100000	77200000	1	0	A
chr11:b	77200000	77300000	1	0	A
chr11:b	77300000	77400000	1	0	A
chr11:b	77400000	77500000	1	0	A
chr11:b	77500000	77600000	1	0	A
chr11:b	77600000	77700000	1	0	A
chr11:b	77700000	77800000	1	0	A
chr11:b	77800000	77900000	1	0	A
chr11:b	77900000	78000000	1	0	A
chr11:b	78000000	78100000	1	0	A
chr11:b	78100000	78200000	1	0	A
chr11:b	78200000	78300000	1	0	A
chr11:b	78300000	78400000	1	0	A
chr11:b	78400000	78500000	1	0	A
chr11:b	78500000	78600000	1	0	A
chr11:b	78600000	78700000	1	0	A
chr11:b	78700000	78800000	1	0	A
chr11:b	78800000	78900000	1	0	A
chr11:b	78900000	79000000	1	0	A
chr11:b	79000000	79100000	1	0	A
chr11:b	79100000	79200000	1	0	A
chr11:b	79200000	79300000	1	0	A
chr11:b	79300000	79400000	1	0	A
chr11:b	79400000	79500000	1	0	A
chr11:b	79500000	79600000	1	0	A
chr11:b	79600000	79700000	1	0	A
chr11:b	79700000	79800000	1	0	A
chr11:b	79800000	79900000	1	0	A
chr11:b	79900000	80000000	1	0	A
chr11:b	80000000	80100000	1	0	A
chr11:b	80100000	80200000	1	0	A
chr11:b	80200000	80300000	1	0	A
chr11:b	80300000	80400000	1	0	A
chr11:b	80400000	80500000	1	0	A
chr11:b	80500000	80600000	1	0	A
chr11:b	80600000	80700000	1	0	A
chr11:b	80700000	80800000	1	0	A
chr11:b	80800000	80900000	1	0	A
chr11:b	80900000	81000000	1	0	A
chr11:b	81000000	81100000	1	0	A
chr11:b	81100000	81200000	1	0	A
chr11:b	81200000	81300000	1	0	A
chr11:b	81300000	81400000	0	1	B
chr11:b	81400000	81500000	1	0	A
chr11:b	81500000	81600000	1	0	A
chr11:b	81600000	81700000	1	0	A
chr11:b	81700000	81800000	1	0	A
chr11:b	81800000	81900000	1	0	A
chr11:b	81900000	82000000	1	0	A
chr11:b	82000000	82100000	1	0	A
chr11:b	82100000	82200000	1	0	A
chr11:b	82200000	82300000	1	0	A
chr11:b	82300000	82400000	1	0	A
chr11:b	82400000	82500000	1	0	A
chr11:b	82500000	82600000	1	0	A
chr11:b	82600000	82700000	1	0	A
chr11:b	82700000	82800000	1	0	A
chr11:b	82800000	82900000	1	0	A
chr11:b	82900000	83000000	1	0	A
chr11:b	83000000	83100000	1	0	A
chr11:b	83100000	83200000	1	0	A
chr11:b	83200000	83300000	1	0	A
chr11:b	83300000	83400000	1	0	A
chr11:b	83400000	83500000	1	0	A
chr11:b	83500000	83600000	1	0	A
chr11:b	83600000	83700000	1	0	A
chr11:b	83700000	83800000	1	0	A
chr11:b	83800000	83900000	1	0	A
chr11:b	83900000	84000000	1	0	A
chr11:b	84000000	84100000	1	0	A
chr11:b	84100000	84200000	1	0	A
chr11:b	84200000	84300000	1	0	A
chr11:b	84300000	84400000	1	0	A
chr11:b	84400000	84500000	1	0	A
chr11:b	84500000	84600000	1	0	A
chr11:b	84600000	84700000	1	0	A
chr11:b	84700000	84800000	1	0	A
chr11:b	84800000	84900000	1	0	A
chr11:b	84900000	85000000	1	0	A
chr11:b	85000000	85100000	1	0	A
chr11:b	85100000	85200000	1	0	A
chr11:b	85200000	85300000	1	0	A
chr11:b	85300000	85400000	1	0	A
chr11:b	85400000	85500000	1	0	A
chr11:b	85500000	85600000	1	0	A
chr11:b	85600000	85700000	1	0	A
chr11:b	85700000	85800000	1	0	A
chr11:b	85800000	85900000	1	0	A
chr11:b	85900000	86000000	1	0	A
chr11:b	86000000	86100000	1	0	A
chr11:b	86100000	86200000	1	0	A
chr11:b	86200000	86300000	1	0	A
chr11:b	86300000	86400000	1	0	A
chr11:b	86400000	86500000	1	0	A
chr11:b	86500000	86600000	1	0	A
chr11:b	86600000	86700000	1	0	A
chr11:b	86700000	86800000	1	0	A
chr11:b	86800000	86900000	1	0	A
chr11:b	86900000	87000000	1	0	A
chr11:b	87000000	87100000	1	0	A
chr11:b	87100000	87200000	1	0	A
chr11:b	87200000	87300000	1	0	A
chr11:b	87300000	87400000	1	0	A
chr11:b	87400000	87500000	1	0	A
chr11:b	87500000	87600000	1	0	A
chr11:b	87600000	87700000	1	0	A
chr11:b	87700000	87800000	1	0	A
chr11:b	87800000	87900000	1	0	A
chr11:b	87900000	88000000	1	0	A
chr11:b	88000000	88100000	1	0	A
chr11:b	88100000	88200000	1	0	A
chr11:b	88200000	88300000	1	0	A
chr11:b	88300000	88400000	1	0	A
chr11:b	88400000	88500000	1	0	A
chr11:b	88500000	88600000	1	0	A
chr11:b	88600000	88700000	1	0	A
chr11:b	88700000	88800000	1	0	A
chr11:b	88800000	88900000	1	0	A
chr11:b	88900000	89000000	1	0	A
chr11:b	89000000	89100000	1	0	A
chr11:b	89100000	89200000	1	0	A
chr11:b	89200000	89300000	1	0	A
chr11:b	89300000	89400000	1	0	A
chr11:b	89400000	89500000	1	0	A
chr11:b	89500000	89600000	1	0	A
chr11:b	89600000	89700000	1	0	A
chr11:b	89700000	89800000	1	0	A
chr11:b	89800000	89900000	1	0	A
chr11:b	89900000	90000000	1	0	A
chr11:b	90000000	90100000	1	0	A
chr11:b	90100000	90200000	1	0	A
chr11:b	90200000	90300000	1	0	A
chr11:b	90300000	90400000	1	0	A
chr11:b	90400000	90500000	1	0	A
chr11:b	90500000	90600000	1	0	A
chr11:b	90600000	90700000	0	1	B
chr11:b	90700000	90800000	0	1	B
chr11:b	90800000	90900000	0	1	B
chr11:b	90900000	91000000	0	1	B
chr11:b	91000000	91100000	0	1	B
chr11:b	91100000	91200000	0	1	B
chr11:b	91200000	91300000	0	1	B
chr11:b	91300000	91400000	0	1	B
chr11:b	91400000	91500000	0	1	B
chr11:b	91500000	91600000	0	1	B
chr11:b	91600000	91700000	0	1	B
chr11:b	91700000	91800000	0	1	B
chr11:b	91800000	91900000	0	1	B
chr11:b	91900000	92000000	0	1	B
chr11:b	92000000	92100000	0	1	B
chr11:b	92100000	92200000	0	1	B
chr11:b	92200000	92300000	0	1	B
chr11:b	92300000	92400000	0	1	B
chr11:b	92400000	92500000	0	1	B
chr11:b	92500000	92600000	0	1	B
chr11:b	92600000	92700000	0	1	B
chr11:b	92700000	92800000	0	1	B
chr11:b	92800000	92900000	0	1	B
chr11:b	92900000	93000000	0	1	B
chr11:b	93000000	93100000	0	1	B
chr11:b	93100000	93200000	0	1	B
chr11:b	93200000	93300000	0	1	B
chr11:b	93300000	93400000	0	1	B
chr11:b	93400000	93500000	0	1	B
chr11:b	93500000	93600000	0	1	B
chr11:b	93600000	93700000	0	1	B
chr11:b	93700000	93800000	1	0	A
chr11:b	93800000	93900000	1	0	A
chr11:b	93900000	94000000	1	0	A
chr11:b	94000000	94100000	1	0	A
chr11:b	94100000	94200000	1	0	A
chr11:b	94200000	94300000	1	0	A
chr11:b	94300000	94400000	1	0	A
chr11:b	94400000	94500000	1	0	A
chr11:b	94500000	94600000	1	0	A
chr11:b	94600000	94700000	1	0	A
chr11:b	94700000	94800000	1	0	A
chr11:b	94800000	94900000	1	0	A
chr11:b	94900000	95000000	1	0	A
chr11:b	95000000	95100000	1	0	A
chr11:b	95100000	95200000	1	0	A
chr11:b	95200000	95300000	1	0	A
chr11:b	95300000	95400000	1	0	A
chr11:b	95400000	95500000	1	0	A
chr11:b	95500000	95600000	1	0	A
chr11:b	95600000	95700000	1	0	A
chr11:b	95700000	95800000	1	0	A
chr11:b	95800000	95900000	1	0	A
chr11:b	95900000	96000000	1	0	A
chr11:b	96000000	96100000	1	0	A
chr11:b	96100000	96200000	1	0	A
chr11:b	96200000	96300000	1	0	A
chr11:b	96300000	96400000	1	0	A
chr11:b	96400000	96500000	1	0	A
chr11:b	96500000	96600000	1	0	A
chr11:b	96600000	96700000	1	0	A
chr11:b	96700000	96800000	1	0	A
chr11:b	96800000	96900000	1	0	A
chr11:b	96900000	97000000	1	0	A
chr11:b	97000000	97100000	1	0	A
chr11:b	97100000	97200000	1	0	A
chr11:b	97200000	97300000	1	0	A
chr11:b	97300000	97400000	1	0	A
chr11:b	97400000	97500000	1	0	A
chr11:b	97500000	97600000	1	0	A
chr11:b	97600000	97700000	1	0	A
chr11:b	97700000	97800000	1	0	A
chr11:b	97800000	97900000	1	0	A
chr11:b	97900000	98000000	1	0	A
chr11:b	98000000	98100000	1	0	A
chr11:b	98100000	98200000	1	0	A
chr11:b	98200000	98300000	1	0	A
chr11:b	98300000	98400000	1	0	A
chr11:b	98400000	98500000	1	0	A
chr11:b	98500000	98600000	1	0	A
chr11:b	98600000	98700000	1	0	A
chr11:b	98700000	98800000	1	0	A
chr11:b	98800000	98900000	1	0	A
chr11:b	98900000	99000000	1	0	A
chr11:b	99000000	99100000	1	0	A
chr11:b	99100000	99200000	1	0	A
chr11:b	99200000	99300000	1	0	A
chr11:b	99300000	99400000	1	0	A
chr11:b	99400000	99500000	1	0	A
chr11:b	99500000	99600000	1	0	A
chr11:b	99600000	99700000	1	0	A
chr11:b	99700000	99800000	1	0	A
chr11:b	99800000	99900000	1	0	A
chr11:b	99900000	100000000	1	0	A
chr11:b	100000000	100100000	1	0	A
chr11:b	100100000	100200000	1	0	A
chr11:b	100200000	100300000	1	0	A
chr11:b	100300000	100400000	1	0	A
chr11:b	100400000	100500000	1	0	A
chr11:b	100500000	100600000	1	0	A
chr11:b	100600000	100700000	1	0	A
chr11:b	100700000	100800000	1	0	A
chr11:b	100800000	100900000	1	0	A
chr11:b	100900000	101000000	1	0	A
chr11:b	101000000	101100000	1	0	A
chr11:b	101100000	101200000	1	0	A
chr11:b	101200000	101300000	1	0	A
chr11:b	101300000	101400000	1	0	A
chr11:b	101400000	101500000	1	0	A
chr11:b	101500000	101600000	1	0	A
chr11:b	101600000	101700000	1	0	A
chr11:b	101700000	101800000	1	0	A
chr11:b	101800000	101900000	1	0	A
chr11:b	101900000	102000000	1	0	A
chr11:b	102000000	102100000	1	0	A
chr11:b	102100000	102200000	1	0	A
chr11:b	102200000	102300000	1	0	A
chr11:b	102300000	102400000	1	0	A
chr11:b	102400000	102500000	1	0	A
chr11:b	102500000	102600000	1	0	A
chr11:b	102600000	102700000	1	0	A
chr11:b	102700000	102800000	1	0	A
chr11:b	102800000	102900000	1	0	A
chr11:b	102900000	103000000	1	0	A
chr11:b	103000000	103100000	1	0	A
chr11:b	103100000	103200000	1	0	A
chr11:b	103200000	103300000	1	0	A
chr11:b	103300000	103400000	1	0	A
chr11:b	103400000	103500000	1	0	A
chr11:b	103500000	103600000	1	0	A
chr11:b	103600000	103700000	1	0	A
chr11:b	103700000	103800000	1	0	A
chr11:b	103800000	103900000	1	0	A
chr11:b	103900000	104000000	1	0	A
chr11:b	104000000	104100000	1	0	A
chr11:b	104100000	104200000	1	0	A
chr11:b	104200000	104300000	1	0	A
chr11:b	104300000	104400000	1	0	A
chr11:b	104400000	104500000	1	0	A
chr11:b	104500000	104600000	1	0	A
chr11:b	104600000	104700000	1	0	A
chr11:b	104700000	104800000	1	0	A
chr11:b	104800000	104900000	1	0	A
chr11:b	104900000	105000000	1	0	A
chr11:b	105000000	105100000	1	0	A
chr11:b	105100000	105200000	1	0	A
chr11:b	105200000	105300000	1	0	A
chr11:b	105300000	105400000	1	0	A
chr11:b	105400000	105500000	1	0	A
chr11:b	105500000	105600000	1	0	A
chr11:b	105600000	105700000	1	0	A
chr11:b	105700000	105800000	1	0	A
chr11:b	105800000	105900000	1	0	A
chr11:b	105900000	106000000	1	0	A
chr11:b	106000000	106100000	1	0	A
chr11:b	106100000	106200000	1	0	A
chr11:b	106200000	106300000	1	0	A
chr11:b	106300000	106400000	1	0	A
chr11:b	106400000	106500000	1	0	A
chr11:b	106500000	106600000	1	0	A
chr11:b	106600000	106700000	1	0	A
chr11:b	106700000	106800000	1	0	A
chr11:b	106800000	106900000	1	0	A
chr11:b	106900000	107000000	1	0	A
chr11:b	107000000	107100000	1	0	A
chr11:b	107100000	107200000	1	0	A
chr11:b	107200000	107300000	1	0	A
chr11:b	107300000	107400000	1	0	A
chr11:b	107400000	107500000	1	0	A
chr11:b	107500000	107600000	1	0	A
chr11:b	107600000	107700000	1	0	A
chr11:b	107700000	107800000	1	0	A
chr11:b	107800000	107900000	1	0	A
chr11:b	107900000	108000000	1	0	A
chr11:b	108000000	108100000	1	0	A
chr11:b	108100000	108200000	1	0	A
chr11:b	108200000	108300000	1	0	A
chr11:b	108300000	108400000	1	0	A
chr11:b	108400000	108500000	1	0	A
chr11:b	108500000	108600000	1	0	A
chr11:b	108600000	108700000	1	0	A
chr11:b	108700000	108800000	1	0	A
chr11:b	108800000	108900000	1	0	A
chr11:b	108900000	109000000	1	0	A
chr11:b	109000000	109100000	1	0	A
chr11:b	109100000	109200000	1	0	A
chr11:b	109200000	109300000	1	0	A
chr11:b	109300000	109400000	1	0	A
chr11:b	109400000	109500000	1	0	A
chr11:b	109500000	109600000	1	0	A
chr11:b	109600000	109700000	1	0	A
chr11:b	109700000	109800000	1	0	A
chr11:b	109800000	109900000	1	0	A
chr11:b	109900000	110000000	1	0	A
chr11:b	110000000	110100000	1	0	A
chr11:b	110100000	110200000	1	0	A
chr11:b	110200000	110300000	1	0	A
chr11:b	110300000	110400000	1	0	A
chr11:b	110400000	110500000	1	0	A
chr11:b	110500000	110600000	1	0	A
chr11:b	110600000	110700000	1	0	A
chr11:b	110700000	110800000	1	0	A
chr11:b	110800000	110900000	1	0	A
chr11:b	110900000	111000000	1	0	A
chr11:b	111000000	111100000	1	0	A
chr11:b	111100000	111200000	1	0	A
chr11:b	111200000	111300000	0	1	B
chr11:b	111300000	111400000	0	1	B
chr11:b	111400000	111500000	0	1	B
chr11:b	111500000	111600000	0	1	B
chr11:b	111600000	111700000	0	1	B
chr11:b	111700000	111800000	0	1	B
chr11:b	111800000	111900000	0	1	B
chr11:b	111900000	112000000	0	1	B
chr11:b	112000000	112100000	0	1	B
chr11:b	112100000	112200000	0	1	B
chr11:b	112200000	112300000	0	1	B
chr11:b	112300000	112400000	0	1	B
chr11:b	112400000	112500000	0	1	B
chr11:b	112500000	112600000	0	1	B
chr11:b	112600000	112700000	0	1	B
chr11:b	112700000	112800000	0	1	B
chr11:b	112800000	112900000	0	1	B
chr11:b	112900000	113000000	0	1	B
chr11:b	113000000	113100000	1	0	A
chr11:b	113100000	113200000	1	0	A
chr11:b	113200000	113300000	1	0	A
chr11:b	113300000	113400000	1	0	A
chr11:b	113400000	113500000	1	0	A
chr11:b	113500000	113600000	1	0	A
chr11:b	113600000	113700000	1	0	A
chr11:b	113700000	113800000	1	0	A
chr11:b	113800000	113900000	1	0	A
chr11:b	113900000	114000000	1	0	A
chr11:b	114000000	114100000	1	0	A
chr11:b	114100000	114200000	1	0	A
chr11:b	114200000	114300000	1	0	A
chr11:b	114300000	114400000	1	0	A
chr11:b	114400000	114500000	0	1	B
chr11:b	114500000	114600000	1	0	A
chr11:b	114600000	114700000	1	0	A
chr11:b	114700000	114800000	1	0	A
chr11:b	114800000	114900000	1	0	A
chr11:b	114900000	115000000	1	0	A
chr11:b	115000000	115100000	1	0	A
chr11:b	115100000	115200000	1	0	A
chr11:b	115200000	115300000	1	0	A
chr11:b	115300000	115400000	1	0	A
chr11:b	115400000	115500000	1	0	A
chr11:b	115500000	115600000	1	0	A
chr11:b	115600000	115700000	1	0	A
chr11:b	115700000	115800000	1	0	A
chr11:b	115800000	115900000	1	0	A
chr11:b	115900000	116000000	1	0	A
chr11:b	116000000	116100000	1	0	A
chr11:b	116100000	116200000	1	0	A
chr11:b	116200000	116300000	1	0	A
chr11:b	116300000	116400000	1	0	A
chr11:b	116400000	116500000	1	0	A
chr11:b	116500000	116600000	1	0	A
chr11:b	116600000	116700000	1	0	A
chr11:b	116700000	116800000	1	0	A
chr11:b	116800000	116900000	1	0	A
chr11:b	116900000	117000000	1	0	A
chr11:b	117000000	117100000	1	0	A
chr11:b	117100000	117200000	1	0	A
chr11:b	117200000	117300000	1	0	A
chr11:b	117300000	117400000	1	0	A
chr11:b	117400000	117500000	1	0	A
chr11:b	117500000	117600000	1	0	A
chr11:b	117600000	117700000	1	0	A
chr11:b	117700000	117800000	1	0	A
chr11:b	117800000	117900000	1	0	A
chr11:b	117900000	118000000	1	0	A
chr11:b	118000000	118100000	1	0	A
chr11:b	118100000	118200000	1	0	A
chr11:b	118200000	118300000	1	0	A
chr11:b	118300000	118400000	1	0	A
chr11:b	118400000	118500000	1	0	A
chr11:b	118500000	118600000	1	0	A
chr11:b	118600000	118700000	1	0	A
chr11:b	118700000	118800000	1	0	A
chr11:b	118800000	118900000	1	0	A
chr11:b	118900000	119000000	1	0	A
chr11:b	119000000	119100000	1	0	A
chr11:b	119100000	119200000	1	0	A
chr11:b	119200000	119300000	1	0	A
chr11:b	119300000	119400000	1	0	A
chr11:b	119400000	119500000	1	0	A
chr11:b	119500000	119600000	1	0	A
chr11:b	119600000	119700000	1	0	A
chr11:b	119700000	119800000	1	0	A
chr11:b	119800000	119900000	1	0	A
chr11:b	119900000	120000000	1	0	A
chr11:b	120000000	120100000	1	0	A
chr11:b	120100000	120200000	1	0	A
chr11:b	120200000	120300000	1	0	A
chr11:b	120300000	120400000	1	0	A
chr11:b	120400000	120500000	1	0	A
chr11:b	120500000	120600000	1	0	A
chr11:b	120600000	120700000	1	0	A
