chrom	start	end	score
chr20	27600000	27700000	nan
chr20	27700000	27800000	nan
chr20	27800000	27900000	nan
chr20	27900000	28000000	nan
chr20	28000000	28100000	nan
chr20	28100000	28200000	nan
chr20	28200000	28300000	nan
chr20	28300000	28400000	nan
chr20	28400000	28500000	nan
chr20	28500000	28600000	nan
chr20	28600000	28700000	nan
chr20	28700000	28800000	nan
chr20	28800000	28900000	nan
chr20	28900000	29000000	nan
chr20	29000000	29100000	0.280793
chr20	29100000	29200000	nan
chr20	29200000	29300000	nan
chr20	29300000	29400000	0.214352
chr20	29400000	29500000	0.215923
chr20	29500000	29600000	0.281335
chr20	29600000	29700000	0.227263
chr20	29700000	29800000	nan
chr20	29800000	29900000	0.122597
chr20	29900000	30000000	nan
chr20	30000000	30100000	nan
chr20	30100000	30200000	nan
chr20	30200000	30300000	0.236531
chr20	30300000	30400000	0.283512
chr20	30400000	30500000	nan
chr20	30500000	30600000	0.268813
chr20	30600000	30700000	0.257382
chr20	30700000	30800000	nan
chr20	30800000	30900000	0.234723
chr20	30900000	31000000	nan
chr20	31000000	31100000	nan
chr20	31100000	31200000	nan
chr20	31200000	31300000	nan
chr20	31300000	31400000	0.254719
chr20	31400000	31500000	0.290436
chr20	31500000	31600000	0.305667
chr20	31600000	31700000	0.347848
chr20	31700000	31800000	0.321784
chr20	31800000	31900000	0.305103
chr20	31900000	32000000	0.370068
chr20	32000000	32100000	0.475788
chr20	32100000	32200000	0.428799
chr20	32200000	32300000	0.447567
chr20	32300000	32400000	0.380995
chr20	32400000	32500000	0.39575
chr20	32500000	32600000	0.494959
chr20	32600000	32700000	0.349943
chr20	32700000	32800000	0.429608
chr20	32800000	32900000	0.362073
chr20	32900000	33000000	0.397497
chr20	33000000	33100000	0.347382
chr20	33100000	33200000	0.391656
chr20	33200000	33300000	0.369062
chr20	33300000	33400000	0.336718
chr20	33400000	33500000	0.334741
chr20	33500000	33600000	0.42897
chr20	33600000	33700000	0.335643
chr20	33700000	33800000	0.440606
chr20	33800000	33900000	0.396273
chr20	33900000	34000000	0.416516
chr20	34000000	34100000	0.406656
chr20	34100000	34200000	0.300315
chr20	34200000	34300000	0.35564
chr20	34300000	34400000	0.453471
chr20	34400000	34500000	0.417213
chr20	34500000	34600000	0.343656
chr20	34600000	34700000	0.413765
chr20	34700000	34800000	0.4389
chr20	34800000	34900000	0.38037
chr20	34900000	35000000	0.415746
chr20	35000000	35100000	0.3704
chr20	35100000	35200000	0.366113
chr20	35200000	35300000	0.38121
chr20	35300000	35400000	0.439751
chr20	35400000	35500000	0.283473
chr20	35500000	35600000	0.419971
chr20	35600000	35700000	0.42005
chr20	35700000	35800000	0.412765
chr20	35800000	35900000	0.437347
chr20	35900000	36000000	0.278916
chr20	36000000	36100000	0.401492
chr20	36100000	36200000	0.323829
chr20	36200000	36300000	0.383162
chr20	36300000	36400000	0.414021
chr20	36400000	36500000	0.295245
chr20	36500000	36600000	0.394629
chr20	36600000	36700000	0.410295
chr20	36700000	36800000	0.343771
chr20	36800000	36900000	0.518161
chr20	36900000	37000000	0.290574
chr20	37000000	37100000	0.435545
chr20	37100000	37200000	0.351106
chr20	37200000	37300000	0.37828
chr20	37300000	37400000	0.551134
chr20	37400000	37500000	0.374463
chr20	37500000	37600000	0.276812
chr20	37600000	37700000	0.388774
chr20	37700000	37800000	0.394303
chr20	37800000	37900000	0.374684
chr20	37900000	38000000	0.48316
chr20	38000000	38100000	0.326485
chr20	38100000	38200000	0.508603
chr20	38200000	38300000	0.351907
chr20	38300000	38400000	0.384373
chr20	38400000	38500000	0.372321
chr20	38500000	38600000	0.375733
chr20	38600000	38700000	0.370396
chr20	38700000	38800000	0.334898
chr20	38800000	38900000	0.555862
chr20	38900000	39000000	0.446516
chr20	39000000	39100000	0.287563
chr20	39100000	39200000	0.341672
chr20	39200000	39300000	0.272592
chr20	39300000	39400000	0.382678
chr20	39400000	39500000	0.382755
chr20	39500000	39600000	0.329522
chr20	39600000	39700000	0.31497
chr20	39700000	39800000	0.342284
chr20	39800000	39900000	0.368386
chr20	39900000	40000000	0.326778
chr20	40000000	40100000	0.310889
chr20	40100000	40200000	0.354067
chr20	40200000	40300000	0.304671
chr20	40300000	40400000	0.320306
chr20	40400000	40500000	0.344076
chr20	40500000	40600000	0.33902
chr20	40600000	40700000	0.311325
chr20	40700000	40800000	0.339273
chr20	40800000	40900000	0.368493
chr20	40900000	41000000	0.269276
chr20	41000000	41100000	0.476604
chr20	41100000	41200000	0.41364
chr20	41200000	41300000	0.355662
chr20	41300000	41400000	0.352117
chr20	41400000	41500000	0.40809
chr20	41500000	41600000	0.383022
chr20	41600000	41700000	0.397015
chr20	41700000	41800000	0.269775
chr20	41800000	41900000	0.300181
chr20	41900000	42000000	0.30334
chr20	42000000	42100000	0.300126
chr20	42100000	42200000	0.324366
chr20	42200000	42300000	0.334008
chr20	42300000	42400000	0.281898
chr20	42400000	42500000	0.319386
chr20	42500000	42600000	0.271635
chr20	42600000	42700000	0.293323
chr20	42700000	42800000	0.348302
chr20	42800000	42900000	0.327754
chr20	42900000	43000000	0.30827
chr20	43000000	43100000	0.310999
chr20	43100000	43200000	0.329096
chr20	43200000	43300000	0.316413
chr20	43300000	43400000	0.360054
chr20	43400000	43500000	0.284071
chr20	43500000	43600000	0.379606
chr20	43600000	43700000	0.379042
chr20	43700000	43800000	0.256161
chr20	43800000	43900000	0.423282
chr20	43900000	44000000	0.458725
chr20	44000000	44100000	0.415593
chr20	44100000	44200000	0.490508
chr20	44200000	44300000	0.398124
chr20	44300000	44400000	0.337471
chr20	44400000	44500000	0.349166
chr20	44500000	44600000	0.443793
chr20	44600000	44700000	0.41587
chr20	44700000	44800000	0.311279
chr20	44800000	44900000	0.364689
chr20	44900000	45000000	0.424898
chr20	45000000	45100000	0.486685
chr20	45100000	45200000	0.36579
chr20	45200000	45300000	0.357952
chr20	45300000	45400000	0.377955
chr20	45400000	45500000	0.322322
chr20	45500000	45600000	0.390606
chr20	45600000	45700000	0.355439
chr20	45700000	45800000	0.293875
chr20	45800000	45900000	0.496225
chr20	45900000	46000000	0.485687
chr20	46000000	46100000	0.521863
chr20	46100000	46200000	0.391157
chr20	46200000	46300000	0.436711
chr20	46300000	46400000	0.398075
chr20	46400000	46500000	0.324172
chr20	46500000	46600000	0.433568
chr20	46600000	46700000	0.378978
chr20	46700000	46800000	0.307763
chr20	46800000	46900000	0.355059
chr20	46900000	47000000	0.356391
chr20	47000000	47100000	0.365314
chr20	47100000	47200000	0.333901
chr20	47200000	47300000	0.424955
chr20	47300000	47400000	0.456446
chr20	47400000	47500000	0.542593
chr20	47500000	47600000	0.498737
chr20	47600000	47700000	0.260905
chr20	47700000	47800000	0.399951
chr20	47800000	47900000	0.401609
chr20	47900000	48000000	0.352856
chr20	48000000	48100000	0.361826
chr20	48100000	48200000	0.370864
chr20	48200000	48300000	0.351908
chr20	48300000	48400000	0.376031
chr20	48400000	48500000	0.383037
chr20	48500000	48600000	0.422209
chr20	48600000	48700000	0.304523
chr20	48700000	48800000	0.505924
chr20	48800000	48900000	0.527902
chr20	48900000	49000000	0.342805
chr20	49000000	49100000	0.422453
chr20	49100000	49200000	0.47776
chr20	49200000	49300000	0.396019
chr20	49300000	49400000	0.362191
chr20	49400000	49500000	0.422181
chr20	49500000	49600000	0.374723
chr20	49600000	49700000	0.47896
chr20	49700000	49800000	0.473891
chr20	49800000	49900000	0.353879
chr20	49900000	50000000	0.341077
chr20	50000000	50100000	0.489766
chr20	50100000	50200000	0.509091
chr20	50200000	50300000	0.451944
chr20	50300000	50400000	0.447616
chr20	50400000	50500000	0.325115
chr20	50500000	50600000	0.49144
chr20	50600000	50700000	0.363374
chr20	50700000	50800000	0.329691
chr20	50800000	50900000	0.444709
chr20	50900000	51000000	0.300081
chr20	51000000	51100000	0.341318
chr20	51100000	51200000	0.361862
chr20	51200000	51300000	0.345799
chr20	51300000	51400000	0.293165
chr20	51400000	51500000	0.472566
chr20	51500000	51600000	0.379648
chr20	51600000	51700000	0.28137
chr20	51700000	51800000	0.2862
chr20	51800000	51900000	0.322247
chr20	51900000	52000000	0.289831
chr20	52000000	52100000	0.288419
chr20	52100000	52200000	0.346746
chr20	52200000	52300000	0.294102
chr20	52300000	52400000	0.343161
chr20	52400000	52500000	0.27487
chr20	52500000	52600000	0.306579
chr20	52600000	52700000	0.293255
chr20	52700000	52800000	0.287234
chr20	52800000	52900000	0.309003
chr20	52900000	53000000	0.300236
chr20	53000000	53100000	0.351412
chr20	53100000	53200000	0.391494
chr20	53200000	53300000	0.299197
chr20	53300000	53400000	0.312069
chr20	53400000	53500000	0.320711
chr20	53500000	53600000	0.279334
chr20	53600000	53700000	0.430735
chr20	53700000	53800000	0.347972
chr20	53800000	53900000	0.394146
chr20	53900000	54000000	0.233812
chr20	54000000	54100000	0.376663
chr20	54100000	54200000	0.476524
chr20	54200000	54300000	0.296517
chr20	54300000	54400000	0.29408
chr20	54400000	54500000	0.311357
chr20	54500000	54600000	0.297468
chr20	54600000	54700000	0.25534
chr20	54700000	54800000	0.260025
chr20	54800000	54900000	0.273133
chr20	54900000	55000000	0.276317
chr20	55000000	55100000	0.328231
chr20	55100000	55200000	0.306841
chr20	55200000	55300000	0.28471
chr20	55300000	55400000	0.290477
chr20	55400000	55500000	0.27498
chr20	55500000	55600000	0.280393
chr20	55600000	55700000	0.284682
chr20	55700000	55800000	0.285719
chr20	55800000	55900000	0.257499
chr20	55900000	56000000	0.309546
chr20	56000000	56100000	0.327637
chr20	56100000	56200000	0.275712
chr20	56200000	56300000	0.260237
chr20	56300000	56400000	0.266842
chr20	56400000	56500000	0.476193
chr20	56500000	56600000	0.322312
chr20	56600000	56700000	0.326238
chr20	56700000	56800000	0.289222
chr20	56800000	56900000	0.350872
chr20	56900000	57000000	0.328527
chr20	57000000	57100000	0.298392
chr20	57100000	57200000	0.36018
chr20	57200000	57300000	0.335981
chr20	57300000	57400000	0.194911
chr20	57400000	57500000	0.603789
chr20	57500000	57600000	0.522535
chr20	57600000	57700000	0.371474
chr20	57700000	57800000	0.373394
chr20	57800000	57900000	0.335994
chr20	57900000	58000000	0.352547
chr20	58000000	58100000	0.35497
chr20	58100000	58200000	0.345542
chr20	58200000	58300000	0.301507
chr20	58300000	58400000	0.452494
chr20	58400000	58500000	0.313193
chr20	58500000	58600000	0.387495
chr20	58600000	58700000	0.273398
chr20	58700000	58800000	0.337073
chr20	58800000	58900000	0.262366
chr20	58900000	59000000	0.474737
chr20	59000000	59100000	0.305264
chr20	59100000	59200000	0.40353
chr20	59200000	59300000	0.27325
chr20	59300000	59400000	0.38212
chr20	59400000	59500000	0.313287
chr20	59500000	59600000	0.291243
chr20	59600000	59700000	0.314112
chr20	59700000	59800000	0.325589
chr20	59800000	59900000	0.286123
chr20	59900000	60000000	0.2882
chr20	60000000	60100000	0.314569
chr20	60100000	60200000	0.303374
chr20	60200000	60300000	0.286781
chr20	60300000	60400000	0.298394
chr20	60400000	60500000	0.280091
chr20	60500000	60600000	0.310394
chr20	60600000	60700000	0.278935
chr20	60700000	60800000	0.257191
chr20	60800000	60900000	0.274037
chr20	60900000	61000000	0.282972
chr20	61000000	61100000	0.31462
chr20	61100000	61200000	0.266678
chr20	61200000	61300000	0.266128
chr20	61300000	61400000	0.320548
chr20	61400000	61500000	0.294777
chr20	61500000	61600000	0.300153
chr20	61600000	61700000	0.307579
chr20	61700000	61800000	0.271192
chr20	61800000	61900000	0.316687
chr20	61900000	62000000	0.242178
chr20	62000000	62100000	0.382394
chr20	62100000	62200000	0.357085
chr20	62200000	62300000	0.422767
chr20	62300000	62400000	0.459394
chr20	62400000	62500000	0.370099
chr20	62500000	62600000	0.37857
chr20	62600000	62700000	0.383579
chr20	62700000	62800000	0.472646
chr20	62800000	62900000	0.377972
chr20	62900000	63000000	0.391212
chr20	63000000	63100000	0.380127
chr20	63100000	63200000	0.382811
chr20	63200000	63300000	0.409548
chr20	63300000	63400000	0.323897
chr20	63400000	63500000	0.345904
chr20	63500000	63600000	0.344935
chr20	63600000	63700000	0.352766
chr20	63700000	63800000	0.341228
chr20	63800000	63900000	0.361057
chr20	63900000	64000000	0.338425
chr20	64000000	64100000	0.355553
chr20	64100000	64200000	0.311003
chr20	64200000	64300000	0.372419
chr20	64300000	64400000	nan
chr20	64400000	64444167	nan
chr21	0	100000	nan
chr21	100000	200000	nan
chr21	200000	300000	nan
chr21	300000	400000	nan
chr21	400000	500000	nan
chr21	500000	600000	nan
chr21	600000	700000	nan
chr21	700000	800000	nan
chr21	800000	900000	nan
chr21	900000	1000000	nan
chr21	1000000	1100000	nan
chr21	1100000	1200000	nan
chr21	1200000	1300000	nan
chr21	1300000	1400000	nan
chr21	1400000	1500000	nan
chr21	1500000	1600000	nan
chr21	1600000	1700000	nan
chr21	1700000	1800000	nan
chr21	1800000	1900000	nan
chr21	1900000	2000000	nan
chr21	2000000	2100000	nan
chr21	2100000	2200000	nan
chr21	2200000	2300000	nan
chr21	2300000	2400000	nan
chr21	2400000	2500000	nan
chr21	2500000	2600000	nan
chr21	2600000	2700000	nan
chr21	2700000	2800000	nan
chr21	2800000	2900000	nan
chr21	2900000	3000000	nan
chr21	3000000	3100000	nan
chr21	3100000	3200000	nan
chr21	3200000	3300000	nan
chr21	3300000	3400000	nan
chr21	3400000	3500000	nan
chr21	3500000	3600000	nan
chr21	3600000	3700000	nan
chr21	3700000	3800000	nan
chr21	3800000	3900000	nan
chr21	3900000	4000000	nan
chr21	4000000	4100000	nan
chr21	4100000	4200000	nan
chr21	4200000	4300000	nan
chr21	4300000	4400000	nan
chr21	4400000	4500000	nan
chr21	4500000	4600000	nan
chr21	4600000	4700000	nan
chr21	4700000	4800000	nan
chr21	4800000	4900000	nan
chr21	4900000	5000000	nan
chr21	5000000	5100000	nan
chr21	5100000	5200000	nan
chr21	5200000	5300000	nan
chr21	5300000	5400000	nan
chr21	5400000	5500000	nan
chr21	5500000	5600000	nan
chr21	5600000	5700000	nan
chr21	5700000	5800000	nan
chr21	5800000	5900000	nan
chr21	5900000	6000000	nan
chr21	6000000	6100000	nan
chr21	6100000	6200000	nan
chr21	6200000	6300000	nan
chr21	6300000	6400000	nan
chr21	6400000	6500000	nan
chr21	6500000	6600000	nan
chr21	6600000	6700000	nan
chr21	6700000	6800000	nan
chr21	6800000	6900000	nan
chr21	6900000	7000000	nan
chr21	7000000	7100000	nan
chr21	7100000	7200000	nan
chr21	7200000	7300000	nan
chr21	7300000	7400000	nan
chr21	7400000	7500000	nan
chr21	7500000	7600000	nan
chr21	7600000	7700000	nan
chr21	7700000	7800000	nan
chr21	7800000	7900000	nan
chr21	7900000	8000000	0.0548798
chr21	8000000	8100000	nan
chr21	8100000	8200000	nan
chr21	8200000	8300000	nan
chr21	8300000	8400000	nan
chr21	8400000	8500000	nan
chr21	8500000	8600000	nan
chr21	8600000	8700000	nan
chr21	8700000	8800000	nan
chr21	8800000	8900000	nan
chr21	8900000	9000000	nan
chr21	9000000	9100000	nan
chr21	9100000	9200000	nan
chr21	9200000	9300000	nan
chr21	9300000	9400000	nan
chr21	9400000	9500000	nan
chr21	9500000	9600000	nan
chr21	9600000	9700000	nan
chr21	9700000	9800000	0.25485
chr21	9800000	9900000	0.298014
chr21	9900000	10000000	0.280326
chr21	10000000	10100000	nan
chr21	10100000	10200000	nan
chr21	10200000	10300000	nan
chr21	10300000	10400000	0.270604
chr21	10400000	10500000	0.202734
chr21	10500000	10600000	0.241428
chr21	10600000	10700000	0.125388
chr21	10700000	10800000	0.0729617
chr21	10800000	10900000	nan
chr21	10900000	11000000	nan
chr21	11000000	11100000	nan
chr21	11100000	11200000	nan
chr21	11200000	11300000	nan
chr21	11300000	11400000	nan
chr21	11400000	11500000	nan
chr21	11500000	11600000	nan
chr21	11600000	11700000	nan
chr21	11700000	11800000	nan
chr21	11800000	11900000	nan
chr21	11900000	12000000	nan
chr21	12000000	12100000	nan
chr21	12100000	12200000	nan
chr21	12200000	12300000	nan
chr21	12300000	12400000	nan
chr21	12400000	12500000	nan
chr21	12500000	12600000	nan
chr21	12600000	12700000	nan
chr21	12700000	12800000	nan
chr21	12800000	12900000	nan
chr21	12900000	13000000	nan
chr21	13000000	13100000	nan
chr21	13100000	13200000	nan
chr21	13200000	13300000	0.271798
chr21	13300000	13400000	0.222997
chr21	13400000	13500000	0.303874
chr21	13500000	13600000	0.236538
chr21	13600000	13700000	nan
chr21	13700000	13800000	nan
chr21	13800000	13900000	0.328281
chr21	13900000	14000000	0.295918
chr21	14000000	14100000	0.400673
chr21	14100000	14200000	0.253211
chr21	14200000	14300000	0.296992
chr21	14300000	14400000	0.328277
chr21	14400000	14500000	0.305704
chr21	14500000	14600000	0.423766
chr21	14600000	14700000	0.399237
chr21	14700000	14800000	0.389029
chr21	14800000	14900000	0.359455
chr21	14900000	15000000	0.362813
chr21	15000000	15100000	0.338543
chr21	15100000	15200000	0.357399
chr21	15200000	15300000	0.326622
chr21	15300000	15400000	0.33053
chr21	15400000	15500000	0.341999
chr21	15500000	15600000	0.307906
chr21	15600000	15700000	0.320859
chr21	15700000	15800000	0.347587
chr21	15800000	15900000	0.330723
chr21	15900000	16000000	0.313783
chr21	16000000	16100000	0.258112
chr21	16100000	16200000	0.281476
chr21	16200000	16300000	0.319686
chr21	16300000	16400000	0.288456
chr21	16400000	16500000	0.264509
chr21	16500000	16600000	0.303361
chr21	16600000	16700000	0.258538
chr21	16700000	16800000	0.29757
chr21	16800000	16900000	0.292214
chr21	16900000	17000000	0.263905
chr21	17000000	17100000	0.287501
chr21	17100000	17200000	0.292463
chr21	17200000	17300000	0.301398
chr21	17300000	17400000	0.272081
chr21	17400000	17500000	0.325788
chr21	17500000	17600000	0.371868
chr21	17600000	17700000	0.297646
chr21	17700000	17800000	0.430939
chr21	17800000	17900000	0.37364
chr21	17900000	18000000	0.260695
chr21	18000000	18100000	0.311158
chr21	18100000	18200000	0.254466
chr21	18200000	18300000	0.235908
chr21	18300000	18400000	0.292371
chr21	18400000	18500000	0.259652
chr21	18500000	18600000	0.266405
chr21	18600000	18700000	0.296248
chr21	18700000	18800000	0.298761
chr21	18800000	18900000	0.289041
chr21	18900000	19000000	0.244286
chr21	19000000	19100000	0.309123
chr21	19100000	19200000	0.271413
chr21	19200000	19300000	0.289991
chr21	19300000	19400000	0.279427
chr21	19400000	19500000	0.280068
chr21	19500000	19600000	0.292296
chr21	19600000	19700000	0.267551
chr21	19700000	19800000	0.249854
chr21	19800000	19900000	0.280128
chr21	19900000	20000000	0.264551
chr21	20000000	20100000	0.283174
chr21	20100000	20200000	0.258549
chr21	20200000	20300000	0.257386
chr21	20300000	20400000	0.287964
chr21	20400000	20500000	0.291507
chr21	20500000	20600000	0.260526
chr21	20600000	20700000	0.288362
chr21	20700000	20800000	0.275213
chr21	20800000	20900000	0.268066
chr21	20900000	21000000	0.235737
chr21	21000000	21100000	0.246142
chr21	21100000	21200000	0.257273
chr21	21200000	21300000	0.254574
chr21	21300000	21400000	0.291385
chr21	21400000	21500000	0.259387
chr21	21500000	21600000	0.283351
chr21	21600000	21700000	0.278658
chr21	21700000	21800000	0.293947
chr21	21800000	21900000	0.285947
chr21	21900000	22000000	0.277558
chr21	22000000	22100000	0.237654
chr21	22100000	22200000	0.283489
chr21	22200000	22300000	0.234803
chr21	22300000	22400000	0.282699
chr21	22400000	22500000	0.274999
chr21	22500000	22600000	0.244307
chr21	22600000	22700000	0.272343
chr21	22700000	22800000	0.252435
chr21	22800000	22900000	0.264375
chr21	22900000	23000000	0.249153
chr21	23000000	23100000	0.27076
chr21	23100000	23200000	0.277338
chr21	23200000	23300000	0.298767
chr21	23300000	23400000	0.250597
chr21	23400000	23500000	0.29624
chr21	23500000	23600000	0.285012
chr21	23600000	23700000	0.272991
chr21	23700000	23800000	0.298329
chr21	23800000	23900000	0.296747
chr21	23900000	24000000	0.286599
chr21	24000000	24100000	0.267924
chr21	24100000	24200000	0.280416
chr21	24200000	24300000	0.308387
chr21	24300000	24400000	0.278939
chr21	24400000	24500000	0.332481
chr21	24500000	24600000	0.291165
chr21	24600000	24700000	0.2895
chr21	24700000	24800000	0.335215
chr21	24800000	24900000	0.328655
chr21	24900000	25000000	0.375508
chr21	25000000	25100000	0.314251
chr21	25100000	25200000	0.326261
chr21	25200000	25300000	0.425587
chr21	25300000	25400000	0.419628
chr21	25400000	25500000	0.532635
chr21	25500000	25600000	0.453767
chr21	25600000	25700000	0.418835
chr21	25700000	25800000	0.366134
chr21	25800000	25900000	0.308075
chr21	25900000	26000000	0.342094
chr21	26000000	26100000	0.36268
chr21	26100000	26200000	0.36553
chr21	26200000	26300000	0.287583
chr21	26300000	26400000	0.305467
chr21	26400000	26500000	0.298277
chr21	26500000	26600000	0.333072
chr21	26600000	26700000	0.254736
chr21	26700000	26800000	0.1992
chr21	26800000	26900000	0.263738
chr21	26900000	27000000	0.293972
chr21	27000000	27100000	0.28652
chr21	27100000	27200000	0.302278
chr21	27200000	27300000	0.303975
chr21	27300000	27400000	0.258582
chr21	27400000	27500000	0.280218
chr21	27500000	27600000	0.272194
chr21	27600000	27700000	0.267889
chr21	27700000	27800000	0.265176
chr21	27800000	27900000	0.259686
chr21	27900000	28000000	0.265568
chr21	28000000	28100000	0.261661
chr21	28100000	28200000	0.2737
chr21	28200000	28300000	0.288205
chr21	28300000	28400000	0.292115
chr21	28400000	28500000	0.32038
chr21	28500000	28600000	0.31072
chr21	28600000	28700000	0.320963
chr21	28700000	28800000	0.312994
chr21	28800000	28900000	0.310947
chr21	28900000	29000000	0.329
chr21	29000000	29100000	0.444026
chr21	29100000	29200000	0.407745
chr21	29200000	29300000	0.462372
chr21	29300000	29400000	0.394189
chr21	29400000	29500000	0.310517
chr21	29500000	29600000	0.333944
chr21	29600000	29700000	0.362929
chr21	29700000	29800000	0.331047
chr21	29800000	29900000	0.330116
chr21	29900000	30000000	0.294138
chr21	30000000	30100000	0.292337
chr21	30100000	30200000	0.327094
chr21	30200000	30300000	0.290498
chr21	30300000	30400000	0.310849
chr21	30400000	30500000	0.319089
chr21	30500000	30600000	0.27961
chr21	30600000	30700000	0.297624
chr21	30700000	30800000	0.293712
chr21	30800000	30900000	0.27998
chr21	30900000	31000000	0.350938
chr21	31000000	31100000	0.368512
chr21	31100000	31200000	0.454182
chr21	31200000	31300000	0.389488
chr21	31300000	31400000	0.323057
chr21	31400000	31500000	0.375876
chr21	31500000	31600000	0.376934
chr21	31600000	31700000	0.294414
chr21	31700000	31800000	0.358299
chr21	31800000	31900000	0.317248
chr21	31900000	32000000	0.314655
chr21	32000000	32100000	0.359997
chr21	32100000	32200000	0.351402
chr21	32200000	32300000	0.277544
chr21	32300000	32400000	0.384292
chr21	32400000	32500000	0.322879
chr21	32500000	32600000	0.300911
chr21	32600000	32700000	0.334484
chr21	32700000	32800000	0.408367
chr21	32800000	32900000	0.31381
chr21	32900000	33000000	0.363019
chr21	33000000	33100000	0.416963
chr21	33100000	33200000	0.366296
chr21	33200000	33300000	0.467023
chr21	33300000	33400000	0.422553
chr21	33400000	33500000	0.299192
chr21	33500000	33600000	0.460155
chr21	33600000	33700000	0.276024
chr21	33700000	33800000	0.372046
chr21	33800000	33900000	0.363569
chr21	33900000	34000000	0.396089
chr21	34000000	34100000	0.460353
chr21	34100000	34200000	0.376482
chr21	34200000	34300000	0.409221
chr21	34300000	34400000	0.298022
chr21	34400000	34500000	nan
chr21	34500000	34600000	0.497594
chr21	34600000	34700000	0.390459
chr21	34700000	34800000	0.340727
chr21	34800000	34900000	0.364789
chr21	34900000	35000000	0.392494
chr21	35000000	35100000	0.272943
chr21	35100000	35200000	0.363012
chr21	35200000	35300000	0.385424
chr21	35300000	35400000	0.35866
chr21	35400000	35500000	0.303199
chr21	35500000	35600000	0.359042
chr21	35600000	35700000	0.32663
chr21	35700000	35800000	0.328283
chr21	35800000	35900000	0.3307
chr21	35900000	36000000	0.346366
chr21	36000000	36100000	0.318362
chr21	36100000	36200000	0.334523
chr21	36200000	36300000	0.409287
chr21	36300000	36400000	0.344362
chr21	36400000	36500000	0.39139
chr21	36500000	36600000	0.376512
chr21	36600000	36700000	0.385333
chr21	36700000	36800000	0.340679
chr21	36800000	36900000	0.334524
chr21	36900000	37000000	0.322297
chr21	37000000	37100000	0.369864
chr21	37100000	37200000	0.375855
chr21	37200000	37300000	0.424041
chr21	37300000	37400000	0.31316
chr21	37400000	37500000	0.390873
chr21	37500000	37600000	0.396091
chr21	37600000	37700000	0.326429
chr21	37700000	37800000	0.320601
chr21	37800000	37900000	0.324994
chr21	37900000	38000000	0.328997
chr21	38000000	38100000	0.36183
chr21	38100000	38200000	0.311609
chr21	38200000	38300000	0.495239
chr21	38300000	38400000	0.302409
chr21	38400000	38500000	0.326862
chr21	38500000	38600000	0.330153
chr21	38600000	38700000	0.308444
chr21	38700000	38800000	0.327333
chr21	38800000	38900000	0.384694
chr21	38900000	39000000	0.344391
chr21	39000000	39100000	0.332928
chr21	39100000	39200000	0.265306
chr21	39200000	39300000	0.419516
chr21	39300000	39400000	0.419815
chr21	39400000	39500000	0.294985
chr21	39500000	39600000	0.293349
chr21	39600000	39700000	0.360876
chr21	39700000	39800000	0.284797
chr21	39800000	39900000	0.315986
chr21	39900000	40000000	0.305163
chr21	40000000	40100000	0.271547
chr21	40100000	40200000	0.27161
chr21	40200000	40300000	0.297005
chr21	40300000	40400000	0.281493
chr21	40400000	40500000	0.283292
chr21	40500000	40600000	0.315215
chr21	40600000	40700000	0.254064
chr21	40700000	40800000	0.324365
chr21	40800000	40900000	0.309151
chr21	40900000	41000000	0.268044
chr21	41000000	41100000	0.287337
chr21	41100000	41200000	0.295316
chr21	41200000	41300000	0.276629
chr21	41300000	41400000	0.351159
chr21	41400000	41500000	0.330569
chr21	41500000	41600000	0.355856
chr21	41600000	41700000	0.381404
chr21	41700000	41800000	0.372437
chr21	41800000	41900000	0.42498
chr21	41900000	42000000	0.435831
chr21	42000000	42100000	0.496315
chr21	42100000	42200000	0.341152
chr21	42200000	42300000	0.441684
chr21	42300000	42400000	0.45504
chr21	42400000	42500000	0.35286
chr21	42500000	42600000	0.333747
chr21	42600000	42700000	0.420206
chr21	42700000	42800000	0.414467
chr21	42800000	42900000	0.307463
chr21	42900000	43000000	0.363713
chr21	43000000	43100000	nan
chr21	43100000	43200000	nan
chr21	43200000	43300000	0.320968
chr21	43300000	43400000	0.352891
chr21	43400000	43500000	nan
chr21	43500000	43600000	nan
chr21	43600000	43700000	0.291369
chr21	43700000	43800000	0.421025
chr21	43800000	43900000	0.520546
chr21	43900000	44000000	0.392878
chr21	44000000	44100000	0.443293
chr21	44100000	44200000	nan
chr21	44200000	44300000	nan
chr21	44300000	44400000	0.327714
chr21	44400000	44500000	0.393353
chr21	44500000	44600000	0.353091
chr21	44600000	44700000	0.389103
chr21	44700000	44800000	0.333283
chr21	44800000	44900000	0.413068
chr21	44900000	45000000	0.315748
chr21	45000000	45100000	0.391044
chr21	45100000	45200000	0.303534
chr21	45200000	45300000	0.370785
chr21	45300000	45400000	0.412263
chr21	45400000	45500000	0.295199
chr21	45500000	45600000	0.305318
chr21	45600000	45700000	0.3158
chr21	45700000	45800000	0.360251
chr21	45800000	45900000	0.316789
chr21	45900000	46000000	0.328115
chr21	46000000	46100000	0.352478
chr21	46100000	46200000	0.25061
chr21	46200000	46300000	0.443083
chr21	46300000	46400000	0.404405
chr21	46400000	46500000	0.401834
chr21	46500000	46600000	0.364648
chr21	46600000	46700000	0.325382
chr21	46700000	46709983	nan
chr22	0	100000	nan
chr22	100000	200000	nan
chr22	200000	300000	nan
chr22	300000	400000	nan
chr22	400000	500000	nan
chr22	500000	600000	nan
chr22	600000	700000	nan
